"","fips","year","state","county_name","urbanicity","total_pop","total_jail_pop_rate","female_jail_pop_rate","male_jail_pop_rate","aapi_jail_pop_rate","black_jail_pop_rate","latinx_jail_pop_rate","native_jail_pop_rate","white_jail_pop_rate","total_prison_pop_rate","female_prison_pop_rate","male_prison_pop_rate","aapi_prison_pop_rate","black_prison_pop_rate","latinx_prison_pop_rate","native_prison_pop_rate","white_prison_pop_rate"
"1079",53075,1995,"WA","Whitman County","rural",40457,95.06,27.3,164.01,0,210.53,0,0,107.4,75.39,NA,NA,NA,NA,NA,NA,NA
"1080",53075,1996,"WA","Whitman County","rural",40449,111.52,6.82,246.55,46.95,594.06,276.24,448.43,122.64,88.56,NA,NA,NA,NA,NA,NA,NA
"1081",53075,1997,"WA","Whitman County","rural",40087,116.04,20.56,154.14,56.03,687.38,131.23,296.94,97.93,62.99,NA,NA,NA,NA,NA,NA,NA
"1082",53075,1998,"WA","Whitman County","rural",40595,113.98,26.75,177.71,93.46,1121.5,242.42,333.33,81.58,71.64,NA,NA,NA,NA,NA,NA,NA
"1083",53075,1999,"WA","Whitman County","rural",40886,125.62,26.4,276.82,59.2,1047.12,341.69,392.16,139.81,51.53,NA,NA,NA,NA,NA,NA,NA
"1084",53075,2000,"WA","Whitman County","rural",40754,123.5,24.02,269.76,54.04,866.67,282.44,393.7,136.97,64.44,0,126.94,NA,NA,NA,NA,59.5
"1085",53075,2001,"WA","Whitman County","rural",40814,119.66,21.48,256.6,49.9,711.89,247.68,353.36,131.73,66.71,NA,NA,NA,NA,NA,NA,NA
"1086",53075,2002,"WA","Whitman County","rural",41484,114.82,18.96,240.9,44.9,626.96,218.34,359.71,124.9,108.62,NA,NA,NA,NA,NA,NA,NA
"1087",53075,2003,"WA","Whitman County","rural",41442,112.85,16.87,232.2,42.04,500,198.98,371.75,121.22,99.4,NA,NA,NA,NA,NA,NA,NA
"1088",53075,2004,"WA","Whitman County","rural",42158,108.68,14.47,218.34,39.22,406.39,173.6,395.26,114.96,70.08,NA,NA,NA,NA,NA,NA,NA
"1089",53075,2005,"WA","Whitman County","rural",42836,104.2,12.25,202.79,36.15,285.71,145.99,367.65,108.85,89.32,NA,NA,NA,NA,NA,NA,NA
"1090",53075,2006,"WA","Whitman County","rural",42827,89.5,12.88,192.25,36.51,292.83,180.77,460,112.74,80.55,NA,NA,NA,NA,NA,NA,NA
"1091",53075,2007,"WA","Whitman County","rural",42608,92.44,13.58,183.24,37.76,307.69,208.77,505.79,117.68,66.22,NA,NA,NA,NA,NA,NA,NA
"1092",53075,2008,"WA","Whitman County","rural",43802,91.91,13.76,167.55,36.2,288.18,230.41,561.54,118.52,55.56,0,108.65,NA,NA,NA,NA,55.78
"1093",53075,2009,"WA","Whitman County","rural",44705,91.87,14.08,152.7,35.65,273.22,256.57,604.48,119.74,60.02,NA,NA,NA,NA,NA,NA,NA
"1094",53075,2010,"WA","Whitman County","rural",44794,93.98,14.68,142.2,35.06,254.45,277.44,614.58,124.43,71.5,NA,NA,NA,NA,NA,NA,NA
"1095",53075,2011,"WA","Whitman County","rural",45048,95.64,15.28,130.54,35.48,237.25,295.33,680.85,128.03,76.93,0,149.34,NA,NA,NA,NA,79.59
"1096",53075,2012,"WA","Whitman County","rural",46636,94.18,15.27,115.89,35.32,214.59,292.09,737.59,127.52,65.92,NA,NA,NA,NA,NA,NA,NA
"1097",53075,2013,"WA","Whitman County","rural",46793,96.34,15.91,105.71,36.23,204.29,301.36,874.51,131.77,66.06,NA,NA,NA,NA,NA,NA,NA
"1098",53075,2014,"WA","Whitman County","rural",46916,95.07,16.54,95.43,25.5,238.78,191.39,625.48,88.42,79.91,0,154.6,NA,NA,NA,NA,85.02
"1099",53075,2015,"WA","Whitman County","rural",48128,91.18,16.68,82.88,13.94,266.67,88.97,383.14,43.34,91.18,NA,NA,NA,NA,NA,NA,NA
"1100",53075,2016,"WA","Whitman County","rural",48784,87.4,16.45,169.11,25.63,89.05,123.76,1132.08,96.15,84.75,NA,NA,NA,NA,NA,NA,NA
"1101",53075,2017,"WA","Whitman County","rural",49344,86.54,37.88,162.81,27.37,262.47,128.61,1128.47,118.66,NA,NA,NA,NA,NA,NA,NA,NA
"1102",53075,2018,"WA","Whitman County","rural",49791,98.97,26.81,167.09,25.75,87.03,114.81,970.87,98.55,NA,NA,NA,NA,NA,NA,NA,NA
"1103",53077,1990,"WA","Yakima County","small/mid",189454,482.57,110.83,814.5,94.52,2090.65,723.86,957.65,212.03,490.86,72.09,899.83,0,3871.58,1010.83,595.87,279.7
"1104",53077,1991,"WA","Yakima County","small/mid",193904,467.8,104.79,860.22,0,1562.79,777.98,1062.02,216.44,514.27,78.71,940.04,0,4582.95,1039.63,691.34,279.56
"1105",53077,1992,"WA","Yakima County","small/mid",198983,472.09,80.93,762.37,230.32,2330.67,630.67,923.02,170.47,529.26,68.47,978.52,0,3989.36,1101.33,687.35,277.38
"1106",53077,1993,"WA","Yakima County","small/mid",204266,483.11,93.44,1038.85,0,1478.71,826.73,1151.16,253.08,484.51,56.7,900.05,NA,3236.8,988.34,509.53,261.29
"1107",53077,1994,"WA","Yakima County","small/mid",208963,569.28,105.53,1006.92,475.78,2353.47,794.84,1128.88,302.54,421.99,41.01,791.95,NA,2938.78,795.79,419.86,242.57
"1108",53077,1995,"WA","Yakima County","small/mid",212601,636.77,143.87,1027.83,625.43,3983.37,706.01,1244.22,316.51,397.21,35.53,748.23,NA,2612.83,688.77,604.34,232.75
"1109",53077,1996,"WA","Yakima County","small/mid",214951,621.78,169.75,1245.83,1285.62,3199.69,699.31,1366.84,297.4,395.96,39.64,740.92,NA,2476.78,664.84,523.56,237.98
"1110",53077,1997,"WA","Yakima County","small/mid",217201,597.12,127.29,1080.95,2003.88,2599.39,730.17,1552.26,295.13,376.9,27.1,715.55,NA,1896.81,598.28,534.67,239.01
"1111",53077,1998,"WA","Yakima County","small/mid",219748,642.84,161.6,1119.04,1005.03,2478.43,665.39,2348.88,342.41,399.44,20.8,766.81,NA,2043.91,609.63,555.65,258.89
"1112",53077,1999,"WA","Yakima County","small/mid",221573,664.47,132.59,1120.35,610.13,1991.64,788.33,2364.81,324.57,430.89,39.78,810.25,NA,2127.66,632.86,595.34,287.3
"1113",53077,2000,"WA","Yakima County","small/mid",222615,711.84,148.29,1188.93,387.14,2056.21,780.78,2434.79,392.66,423.5,32.25,802.73,NA,2514.79,567.14,494.64,303.36
"1114",53077,2001,"WA","Yakima County","small/mid",222757,726.31,159.64,1281.09,765.61,3370.64,796.11,2111.39,465.41,442.83,56.95,817.08,NA,2325.58,563.28,575.85,332.8
"1115",53077,2002,"WA","Yakima County","small/mid",223402,771.56,190.53,1346.9,605.19,5508.95,754.45,1997.4,551.2,421.82,62.3,770.86,NA,2433.79,496.98,552.13,334.52
"1116",53077,2003,"WA","Yakima County","small/mid",225161,791.63,212.06,1373,844.59,6686.7,722.86,2542.11,557.05,428.4,44.52,799.38,NA,2333.8,507.1,632.81,333.84
"1117",53077,2004,"WA","Yakima County","small/mid",227280,827.15,176.57,1316.95,577.24,6232.87,740.76,1832.51,531.88,417.3,42.43,782.32,NA,2307.69,470.09,753.33,327.52
"1118",53077,2005,"WA","Yakima County","small/mid",228570,794.64,217.47,1281.21,839.01,7572.5,664.08,1985.27,550.39,394.56,49.11,729.79,NA,2325.58,439.12,528.34,323.12
"1119",53077,2006,"WA","Yakima County","small/mid",230617,801.66,249.39,1252.71,615.98,7467.65,659.02,2067.13,566.03,376.25,44.34,698.79,NA,2401.6,412.76,578.13,302.02
"1120",53077,2007,"WA","Yakima County","small/mid",232733,782.35,228.62,1235.83,590.45,7466.08,633.46,2020.94,565.19,434.57,72.56,787.58,NA,3156.48,464.65,735.18,343.13
"1121",53077,2008,"WA","Yakima County","small/mid",235272,764.15,242.86,1474.55,836.1,8532.47,749.88,2654.9,635.92,453.34,104.47,793.34,0,3116.88,448.96,798.85,379.83
"1122",53077,2009,"WA","Yakima County","small/mid",239604,992.82,201.29,1467.41,1840.04,12188.62,709.8,2674.84,529.17,499.8,98.64,891.43,0,2493.61,384.22,971.8,517.01
"1123",53077,2010,"WA","Yakima County","small/mid",244269,915.04,223.54,1494.61,1091.75,8565.96,729.51,2204.74,704.89,512.37,81.53,932.52,0,2836.41,343.21,1009.29,565.96
"1124",53077,2011,"WA","Yakima County","small/mid",245950,544.05,128.23,980.64,300.91,1379.33,585.99,1644.65,444.71,488.43,60.19,908.29,0,2092.87,321.35,1066.2,558.71
"1125",53077,2012,"WA","Yakima County","small/mid",246207,606.8,167.73,922.14,148.41,2829.52,530.06,1392.01,458.45,519.41,74.69,957.23,0,2547.35,329.49,975.22,609.74
"1126",53077,2013,"WA","Yakima County","small/mid",246612,607.3,189.4,935.13,286.12,4878.9,709.27,1674.76,335.86,546.76,76.02,1011.16,0,2995.54,325.08,910.98,674.47
"1127",53077,2014,"WA","Yakima County","small/mid",247046,648.33,211.51,947.69,268.53,3950.58,500.15,1981.91,501.77,573.32,80.14,1059.61,0,2759.95,300.23,1152.74,740.33
"1128",53077,2015,"WA","Yakima County","small/mid",248065,641.36,190.53,1017.09,266.26,4047.77,553.53,1506.04,536.29,584.06,65.7,1093.24,0,2292.99,289.62,1223.39,802.28
"1129",53077,2016,"WA","Yakima County","small/mid",249691,671.72,256.79,1196.06,495.1,8664.79,541.61,1791.45,658.31,530.89,73.37,980,0,2251.41,241.6,1016.52,763.4
"1130",53077,2017,"WA","Yakima County","small/mid",250377,716.85,255.21,1192.45,436.55,4461.4,542.97,1866.85,752.75,NA,NA,NA,NA,NA,NA,NA,NA
"1131",53077,2018,"WA","Yakima County","small/mid",251446,744.81,348.63,1245.23,361.3,4822.59,570.55,2011.03,865.49,NA,NA,NA,NA,NA,NA,NA,NA
